TUNE_IDX,WINDOW_LIMIT,LATENT_DIM,HIDDEN_DIM,TOKEN_CUTS,MIN_BASE_TOKEN_REPRESENATION,MAX_TOKENS_PER_BASE_TOKEN,PHYS_IMPRESSION_TOKENS,RNN_TYPE,EMBED_DROPOUT,RNN_LAYERS,NUM_EPOCHS,ES_PATIENCE,IMBALANCE_CORRECTION,OUTCOME_LABEL,LEARNING_RATE,BATCH_SIZE,REPEAT,FOLD
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,5
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,1
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,2
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,3
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,4
49,6,512,128,20,None,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,19,5
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,1
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,2
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,3
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,4
51,6,512,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,20,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,1,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,2,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,3,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,4,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,5,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,6,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,7,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,12,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,13,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,14,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,15,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,16,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,2
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,3
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,4
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,17,5
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,1
53,6,512,128,20,0.05,None,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,18,2
